,State_Name,Cost,Code,Item,Year
433,California,689,8,Medicare/Durable Medical Products (Millions of Dollars),2010
434,Colorado,148,8,Medicare/Durable Medical Products (Millions of Dollars),2010
435,Connecticut,66,8,Medicare/Durable Medical Products (Millions of Dollars),2010
436,Delaware,17,8,Medicare/Durable Medical Products (Millions of Dollars),2010
437,District of Columbia,8,8,Medicare/Durable Medical Products (Millions of Dollars),2010
438,Florida,556,8,Medicare/Durable Medical Products (Millions of Dollars),2010
439,Georgia,241,8,Medicare/Durable Medical Products (Millions of Dollars),2010
440,Hawaii,19,8,Medicare/Durable Medical Products (Millions of Dollars),2010
441,Idaho,39,8,Medicare/Durable Medical Products (Millions of Dollars),2010
442,Illinois,242,8,Medicare/Durable Medical Products (Millions of Dollars),2010
443,Indiana,174,8,Medicare/Durable Medical Products (Millions of Dollars),2010
444,Iowa,70,8,Medicare/Durable Medical Products (Millions of Dollars),2010
445,Kansas,70,8,Medicare/Durable Medical Products (Millions of Dollars),2010
446,Kentucky,151,8,Medicare/Durable Medical Products (Millions of Dollars),2010
447,Louisiana,135,8,Medicare/Durable Medical Products (Millions of Dollars),2010
448,Maine,33,8,Medicare/Durable Medical Products (Millions of Dollars),2010
449,Maryland,90,8,Medicare/Durable Medical Products (Millions of Dollars),2010
450,Massachusetts,117,8,Medicare/Durable Medical Products (Millions of Dollars),2010
451,Michigan,267,8,Medicare/Durable Medical Products (Millions of Dollars),2010
452,Minnesota,95,8,Medicare/Durable Medical Products (Millions of Dollars),2010
453,Mississippi,107,8,Medicare/Durable Medical Products (Millions of Dollars),2010
454,Missouri,182,8,Medicare/Durable Medical Products (Millions of Dollars),2010
455,Montana,28,8,Medicare/Durable Medical Products (Millions of Dollars),2010
456,Nebraska,44,8,Medicare/Durable Medical Products (Millions of Dollars),2010
457,Nevada,80,8,Medicare/Durable Medical Products (Millions of Dollars),2010
458,New Hampshire,25,8,Medicare/Durable Medical Products (Millions of Dollars),2010
459,New Jersey,144,8,Medicare/Durable Medical Products (Millions of Dollars),2010
460,New Mexico,66,8,Medicare/Durable Medical Products (Millions of Dollars),2010
461,New York,391,8,Medicare/Durable Medical Products (Millions of Dollars),2010
462,North Carolina,283,8,Medicare/Durable Medical Products (Millions of Dollars),2010
463,North Dakota,12,8,Medicare/Durable Medical Products (Millions of Dollars),2010
464,Ohio,301,8,Medicare/Durable Medical Products (Millions of Dollars),2010
465,Oklahoma,124,8,Medicare/Durable Medical Products (Millions of Dollars),2010
466,Oregon,109,8,Medicare/Durable Medical Products (Millions of Dollars),2010
467,Pennsylvania,372,8,Medicare/Durable Medical Products (Millions of Dollars),2010
468,Rhode Island,18,8,Medicare/Durable Medical Products (Millions of Dollars),2010
469,South Carolina,158,8,Medicare/Durable Medical Products (Millions of Dollars),2010
470,South Dakota,19,8,Medicare/Durable Medical Products (Millions of Dollars),2010
471,Tennessee,219,8,Medicare/Durable Medical Products (Millions of Dollars),2010
472,Texas,592,8,Medicare/Durable Medical Products (Millions of Dollars),2010
473,Utah,65,8,Medicare/Durable Medical Products (Millions of Dollars),2010
474,Vermont,11,8,Medicare/Durable Medical Products (Millions of Dollars),2010
475,Virginia,171,8,Medicare/Durable Medical Products (Millions of Dollars),2010
476,Washington,131,8,Medicare/Durable Medical Products (Millions of Dollars),2010
477,West Virginia,68,8,Medicare/Durable Medical Products (Millions of Dollars),2010
478,Wisconsin,113,8,Medicare/Durable Medical Products (Millions of Dollars),2010
479,Wyoming,19,8,Medicare/Durable Medical Products (Millions of Dollars),2010
489,Alabama,450,9,Medicare/Nursing Home Care (Millions of Dollars),2010
490,Alaska,6,9,Medicare/Nursing Home Care (Millions of Dollars),2010
491,Arizona,376,9,Medicare/Nursing Home Care (Millions of Dollars),2010
492,Arkansas,250,9,Medicare/Nursing Home Care (Millions of Dollars),2010
493,California,3321,9,Medicare/Nursing Home Care (Millions of Dollars),2010
494,Colorado,351,9,Medicare/Nursing Home Care (Millions of Dollars),2010
495,Connecticut,651,9,Medicare/Nursing Home Care (Millions of Dollars),2010
496,Delaware,123,9,Medicare/Nursing Home Care (Millions of Dollars),2010
497,District of Columbia,66,9,Medicare/Nursing Home Care (Millions of Dollars),2010
498,Florida,2741,9,Medicare/Nursing Home Care (Millions of Dollars),2010
499,Georgia,599,9,Medicare/Nursing Home Care (Millions of Dollars),2010
500,Hawaii,62,9,Medicare/Nursing Home Care (Millions of Dollars),2010
501,Idaho,94,9,Medicare/Nursing Home Care (Millions of Dollars),2010
502,Illinois,1660,9,Medicare/Nursing Home Care (Millions of Dollars),2010
503,Indiana,957,9,Medicare/Nursing Home Care (Millions of Dollars),2010
504,Iowa,190,9,Medicare/Nursing Home Care (Millions of Dollars),2010
505,Kansas,203,9,Medicare/Nursing Home Care (Millions of Dollars),2010
506,Kentucky,487,9,Medicare/Nursing Home Care (Millions of Dollars),2010
507,Louisiana,394,9,Medicare/Nursing Home Care (Millions of Dollars),2010
508,Maine,143,9,Medicare/Nursing Home Care (Millions of Dollars),2010
509,Maryland,675,9,Medicare/Nursing Home Care (Millions of Dollars),2010
510,Massachusetts,1165,9,Medicare/Nursing Home Care (Millions of Dollars),2010
511,Michigan,1159,9,Medicare/Nursing Home Care (Millions of Dollars),2010
512,Minnesota,493,9,Medicare/Nursing Home Care (Millions of Dollars),2010
513,Mississippi,256,9,Medicare/Nursing Home Care (Millions of Dollars),2010
514,Missouri,624,9,Medicare/Nursing Home Care (Millions of Dollars),2010
515,Montana,47,9,Medicare/Nursing Home Care (Millions of Dollars),2010
516,Nebraska,154,9,Medicare/Nursing Home Care (Millions of Dollars),2010
517,Nevada,213,9,Medicare/Nursing Home Care (Millions of Dollars),2010
518,New Hampshire,161,9,Medicare/Nursing Home Care (Millions of Dollars),2010
519,New Jersey,1454,9,Medicare/Nursing Home Care (Millions of Dollars),2010
520,New Mexico,127,9,Medicare/Nursing Home Care (Millions of Dollars),2010
521,New York,2134,9,Medicare/Nursing Home Care (Millions of Dollars),2010
522,North Carolina,912,9,Medicare/Nursing Home Care (Millions of Dollars),2010
523,North Dakota,28,9,Medicare/Nursing Home Care (Millions of Dollars),2010
524,Ohio,1676,9,Medicare/Nursing Home Care (Millions of Dollars),2010
525,Oklahoma,249,9,Medicare/Nursing Home Care (Millions of Dollars),2010
526,Oregon,244,9,Medicare/Nursing Home Care (Millions of Dollars),2010
527,Pennsylvania,1732,9,Medicare/Nursing Home Care (Millions of Dollars),2010
528,Rhode Island,167,9,Medicare/Nursing Home Care (Millions of Dollars),2010
529,South Carolina,425,9,Medicare/Nursing Home Care (Millions of Dollars),2010
530,South Dakota,52,9,Medicare/Nursing Home Care (Millions of Dollars),2010
531,Tennessee,703,9,Medicare/Nursing Home Care (Millions of Dollars),2010
532,Texas,2003,9,Medicare/Nursing Home Care (Millions of Dollars),2010
533,Utah,152,9,Medicare/Nursing Home Care (Millions of Dollars),2010
534,Vermont,55,9,Medicare/Nursing Home Care (Millions of Dollars),2010
535,Virginia,721,9,Medicare/Nursing Home Care (Millions of Dollars),2010
536,Washington,566,9,Medicare/Nursing Home Care (Millions of Dollars),2010
537,West Virginia,188,9,Medicare/Nursing Home Care (Millions of Dollars),2010
538,Wisconsin,599,9,Medicare/Nursing Home Care (Millions of Dollars),2010
539,Wyoming,29,9,Medicare/Nursing Home Care (Millions of Dollars),2010
549,Alabama,93,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
550,Alaska,13,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
551,Arizona,71,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
552,Arkansas,56,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
553,California,434,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
554,Colorado,33,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
555,Connecticut,84,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
556,Delaware,20,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
557,District of Columbia,8,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
558,Florida,262,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
559,Georgia,134,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
560,Hawaii,12,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
561,Idaho,13,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
562,Illinois,211,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
563,Indiana,113,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
564,Iowa,28,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
565,Kansas,38,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
566,Kentucky,120,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
567,Louisiana,73,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
568,Maine,31,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
569,Maryland,67,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
570,Massachusetts,170,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
571,Michigan,168,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
572,Minnesota,32,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
573,Mississippi,49,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
574,Missouri,94,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
575,Montana,9,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
576,Nebraska,19,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
577,Nevada,25,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
578,New Hampshire,25,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
579,New Jersey,194,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
580,New Mexico,29,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
581,New York,256,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
582,North Carolina,171,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
583,North Dakota,7,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
584,Ohio,218,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
585,Oklahoma,62,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
586,Oregon,33,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
587,Pennsylvania,239,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
588,Rhode Island,24,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
589,South Carolina,129,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
590,South Dakota,9,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
591,Tennessee,144,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
592,Texas,405,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
593,Utah,10,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
594,Vermont,14,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
595,Virginia,126,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
596,Washington,72,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
597,West Virginia,62,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
598,Wisconsin,61,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
599,Wyoming,4,10,"Medicare/Other Health, Residential, and Personal Care (Millions of Dollars)",2010
9,Alabama,8591,1,Medicare/Personal Health Care (Millions of Dollars),2011
10,Alaska,608,1,Medicare/Personal Health Care (Millions of Dollars),2011
11,Arizona,9547,1,Medicare/Personal Health Care (Millions of Dollars),2011
12,Arkansas,4964,1,Medicare/Personal Health Care (Millions of Dollars),2011
13,California,55969,1,Medicare/Personal Health Care (Millions of Dollars),2011
14,Colorado,5810,1,Medicare/Personal Health Care (Millions of Dollars),2011
15,Connecticut,6543,1,Medicare/Personal Health Care (Millions of Dollars),2011
16,Delaware,1680,1,Medicare/Personal Health Care (Millions of Dollars),2011
17,District of Columbia,921,1,Medicare/Personal Health Care (Millions of Dollars),2011
18,Florida,42679,1,Medicare/Personal Health Care (Millions of Dollars),2011
19,Georgia,13013,1,Medicare/Personal Health Care (Millions of Dollars),2011
20,Hawaii,1734,1,Medicare/Personal Health Care (Millions of Dollars),2011
21,Idaho,1943,1,Medicare/Personal Health Care (Millions of Dollars),2011
22,Illinois,20642,1,Medicare/Personal Health Care (Millions of Dollars),2011
23,Indiana,10601,1,Medicare/Personal Health Care (Millions of Dollars),2011
24,Iowa,4582,1,Medicare/Personal Health Care (Millions of Dollars),2011
25,Kansas,4287,1,Medicare/Personal Health Care (Millions of Dollars),2011
26,Kentucky,7844,1,Medicare/Personal Health Care (Millions of Dollars),2011
27,Louisiana,8536,1,Medicare/Personal Health Care (Millions of Dollars),2011
28,Maine,2423,1,Medicare/Personal Health Care (Millions of Dollars),2011
29,Maryland,9609,1,Medicare/Personal Health Care (Millions of Dollars),2011
30,Massachusetts,12544,1,Medicare/Personal Health Care (Millions of Dollars),2011
31,Michigan,18662,1,Medicare/Personal Health Care (Millions of Dollars),2011
32,Minnesota,7374,1,Medicare/Personal Health Care (Millions of Dollars),2011
33,Mississippi,5538,1,Medicare/Personal Health Care (Millions of Dollars),2011
34,Missouri,10233,1,Medicare/Personal Health Care (Millions of Dollars),2011
35,Montana,1334,1,Medicare/Personal Health Care (Millions of Dollars),2011
36,Nebraska,2690,1,Medicare/Personal Health Care (Millions of Dollars),2011
37,Nevada,3845,1,Medicare/Personal Health Care (Millions of Dollars),2011
38,New Hampshire,2089,1,Medicare/Personal Health Care (Millions of Dollars),2011
39,New Jersey,16628,1,Medicare/Personal Health Care (Millions of Dollars),2011
40,New Mexico,2734,1,Medicare/Personal Health Care (Millions of Dollars),2011
41,New York,36367,1,Medicare/Personal Health Care (Millions of Dollars),2011
42,North Carolina,15523,1,Medicare/Personal Health Care (Millions of Dollars),2011
43,North Dakota,948,1,Medicare/Personal Health Care (Millions of Dollars),2011
